course_code,competency,competency_score,keyword_score,total_score
BASM 516,Negotiating skills,0.08664298668736592,0.25945010781288147,0.1730465472501237
BASM 516,Self-Aware,0.2738048906127612,0.7626591622829437,0.5182320264478525
BASM 516,Enterprising Traits,0.3474384828781088,0.5233948354919752,0.435416659185042
BASM 516,Self-Directed,0.07922034431248903,0.4924742498745521,0.2858472970935205
BASM 516,Teamwork,0.24209650388608375,0.13485035377865037,0.18847342883236706
BASM 516,Uncertainty Management,0.2087009698540593,0.5809528008103371,0.3948268853321982
BA 560,Entrepreneurial Mindset,0.2431883628014475,0.15153224500827492,0.1973603039048612
BA 560,Opportunity Recognition,0.26453608081210406,0.23403650955297053,0.2492862951825373
BA 560,Market Research,0.09989544106647372,0.37533554807305336,0.23761549456976355
BA 560,Product Development,0.12286221152171492,0.16997575294226408,0.14641898223198951
BA 560,Marketing,0.10919606545940042,0.04108930430375039,0.07514268488157541
BA 560,Business Modeling,0.3075045509263873,0.1316252891207114,0.21956492002354933
BA 560,Managerial Decision Making,0.13758139670826494,0.3543796971440315,0.24598054692614824
BA 560,Legal ,0.08189994432032108,0.013011291821021587,0.047455618070671335
BA 560,Financial Decision Making,0.06244804619345814,0.07293968490557745,0.0676938655495178
BA 560,Observational skills,0.187108002230525,0.45614398568868636,0.32162599395960567
BA 560,Creativity skills,0.17085156228858978,0.4722073742654175,0.3215294682770036
BA 560,Problem solving skills,0.2742995172739029,0.3632830407470465,0.31879127901047466
BA 560,Communication skills,0.3103746360167861,0.5403780229389668,0.4253763294778764
BA 560,Decision-making skills,0.20833411123603582,0.6027056574821472,0.40551988435909153
BA 560,Planning and project managing skills,0.11501969248056412,0.15715325344353914,0.13608647296205162
BA 560,Networking skills,0.018600746477022766,0.029815349273849278,0.024208047875436022
BA 560,Negotiating skills,0.05101403411244974,0.1472977099940181,0.09915587205323391
BA 560,Self-Aware,0.3368949070572853,0.6831205785274506,0.5100077427923679
BA 560,Enterprising Traits,0.28325713975355027,0.3086892465595156,0.2959731931565329
BA 560,Self-Directed,0.10865736771374941,0.2476398341357708,0.1781486009247601
BA 560,Teamwork,0.21072759181261064,0.14588724076747894,0.1783074162900448
BA 560,Uncertainty Management,0.18840802661143244,0.4921742850914598,0.3402911558514461
BA 562,Entrepreneurial Mindset,0.5103713975598415,0.3332892805337906,0.42183033904681605
BA 562,Opportunity Recognition,0.293562025607874,0.26421237861116725,0.2788872021095206
BA 562,Market Research,0.23250761441886425,0.19242407583321133,0.21246584512603778
BA 562,Product Development,0.23150626181935272,0.2851295613994201,0.2583179116093864
BA 562,Marketing,0.23573444473246732,0.22762794544299444,0.23168119508773088
BA 562,Business Modeling,0.2533277296461165,0.23048914472262064,0.24190843718436855
BA 562,Managerial Decision Making,0.2783833989718308,0.4600849434112509,0.36923417119154084
BA 562,Legal ,0.12882278642306724,0.13702477961002538,0.1329237830165463
BA 562,Financial Decision Making,0.21670589596033096,0.20793360099196434,0.21231974847614765
BA 562,Observational skills,0.3487832342895369,0.745255728562673,0.5470194814261049
BA 562,Creativity skills,0.894453893105189,0.8856928249200186,0.8900733590126038
BA 562,Problem solving skills,0.27069644443690777,0.30967639790227014,0.2901864211695889
BA 562,Communication skills,0.5039570033550262,0.7699000636736552,0.6369285335143406
BA 562,Decision-making skills,0.17969239611799517,0.5875355303287506,0.3836139632233729
BA 562,Planning and project managing skills,0.2260429193265736,0.41698573467632133,0.32151432700144744
BA 562,Networking skills,0.16128360286044577,0.47388813147942227,0.31758586716993403
BA 562,Negotiating skills,0.13395418769990405,0.2388340518809855,0.1863941197904448
BA 562,Self-Aware,0.4375680371498068,0.7718988259633383,0.6047334315565726
BA 562,Enterprising Traits,0.5743172280490398,0.5565019672115644,0.5654095976303022
BA 562,Self-Directed,0.3820838025615861,0.6208988980700573,0.5014913503158217
BA 562,Teamwork,0.5147156653304895,0.3310611272851626,0.42288839630782604
BA 562,Uncertainty Management,0.3108029995734493,0.5985923111438751,0.45469765535866224
COMR 280,Entrepreneurial Mindset,0.7350730299949646,0.8169742226600647,0.7760236263275146
COMR 280,Opportunity Recognition,0.9582086205482483,0.9505829215049744,0.9543957710266113
COMR 280,Market Research,0.14165735244750977,0.19210398197174072,0.16688066720962524
COMR 280,Product Development,0.16292300820350647,0.6126581430435181,0.38779057562351227
COMR 280,Marketing,0.16644179821014404,0.18061164021492004,0.17352671921253204
COMR 280,Business Modeling,0.2496606707572937,0.7031998038291931,0.4764302372932434
COMR 280,Managerial Decision Making,0.1129009798169136,0.11718610674142838,0.11504354327917099
COMR 280,Legal ,0.04483375698328018,0.028717776760458946,0.036775766871869564
COMR 280,Financial Decision Making,0.1634758859872818,0.10991518944501877,0.13669553771615028
COMR 280,Observational skills,0.7967707514762878,0.9560589790344238,0.8764148652553558
COMR 280,Creativity skills,0.6229792833328247,0.8738938570022583,0.7484365701675415
COMR 280,Problem solving skills,0.6484612822532654,0.9503455758094788,0.7994034290313721
COMR 280,Communication skills,0.5693337321281433,0.7241581678390503,0.6467459499835968
COMR 280,Decision-making skills,0.50599205493927,0.8359699845314026,0.6709810197353363
COMR 280,Planning and project managing skills,0.8590816259384155,0.9876405000686646,0.92336106300354
COMR 280,Networking skills,0.29242244362831116,0.5172876715660095,0.40485505759716034
COMR 280,Negotiating skills,0.15133146941661835,0.2969836890697479,0.22415757924318314
COMR 280,Self-Aware,0.5425522923469543,0.820959746837616,0.6817560195922852
COMR 280,Enterprising Traits,0.6879040598869324,0.5450968742370605,0.6165004670619965
COMR 280,Self-Directed,0.10796361416578293,0.8502417206764221,0.4791026674211025
COMR 280,Teamwork,0.3261168897151947,0.18213386833667755,0.2541253790259361
COMR 280,Uncertainty Management,0.3351961672306061,0.6900633573532104,0.5126297622919083
IGEN 340,Entrepreneurial Mindset,0.6187357753515244,0.3948920383118093,0.5068139068316668
IGEN 340,Opportunity Recognition,0.2690933421254158,0.3592617381364107,0.31417754013091326
IGEN 340,Market Research,0.2498879535123706,0.3596942815929651,0.30479111755266786
IGEN 340,Product Development,0.23645683750510216,0.5806377902626991,0.40854731388390064
IGEN 340,Marketing,0.2719133794307709,0.2925084326416254,0.28221090603619814
IGEN 340,Business Modeling,0.5812726654112339,0.7891162782907486,0.6851944718509912
IGEN 340,Managerial Decision Making,0.04583365606958978,0.21522934176027775,0.13053149891493376
IGEN 340,Legal ,0.08839980745688081,0.03730386453389656,0.06285183599538868
IGEN 340,Financial Decision Making,0.38103393465280533,0.3803380969911814,0.38068601582199335
IGEN 340,Observational skills,0.263587165158242,0.5604648916050792,0.4120260283816606
IGEN 340,Creativity skills,0.3706909753382206,0.8926404565572739,0.6316657159477472
IGEN 340,Problem solving skills,0.3217876843409613,0.4327807081863284,0.37728419626364484
IGEN 340,Communication skills,0.5837627500295639,0.758806400001049,0.6712845750153065
IGEN 340,Decision-making skills,0.10817125486209989,0.6330907940864563,0.3706310244742781
IGEN 340,Planning and project managing skills,0.23049611109308898,0.6171952709555626,0.4238456910243258
IGEN 340,Networking skills,0.0632967792917043,0.5055965501815081,0.2844466647366062
IGEN 340,Negotiating skills,0.03217382825096138,0.2265571253374219,0.12936547679419164
IGEN 340,Self-Aware,0.25264741480350494,0.7773628681898117,0.5150051414966583
IGEN 340,Enterprising Traits,0.5430772043764591,0.627870786935091,0.5854739956557751
IGEN 340,Self-Directed,0.05826851772144437,0.5360219436697662,0.2971452306956053
IGEN 340,Teamwork,0.4514005705714226,0.2440587927121669,0.34772968164179474
IGEN 340,Uncertainty Management,0.11014783883001655,0.5074924528598785,0.30882014584494755
APSC 383,Entrepreneurial Mindset,0.2802192084491253,0.2618042677640915,0.2710117381066084
APSC 383,Opportunity Recognition,0.2793625071644783,0.2386905401945114,0.25902652367949486
APSC 383,Market Research,0.11010298307519406,0.1937873214483261,0.15194515226176009
APSC 383,Product Development,0.16470462828874588,0.5931708365678787,0.3789377324283123
APSC 383,Marketing,0.10464386982494034,0.2508588880300522,0.17775137892749626
APSC 383,Business Modeling,0.14782650768756866,0.22507763653993607,0.18645207211375237
APSC 383,Managerial Decision Making,0.17207268113270402,0.24694757908582687,0.20951013010926545
APSC 383,Legal ,0.05000422149896622,0.05042563658207655,0.05021492904052138
APSC 383,Financial Decision Making,0.1521451734006405,0.18795397877693176,0.17004957608878613
APSC 383,Observational skills,0.18580894533079118,0.5635110065340996,0.3746599759324454
APSC 383,Creativity skills,0.2641459181904793,0.5846790224313736,0.42441247031092644
APSC 383,Problem solving skills,0.24900192022323608,0.2399156466126442,0.24445878341794014
APSC 383,Communication skills,0.4738415078027174,0.6893610060214996,0.5816012569121085
APSC 383,Decision-making skills,0.19176579639315605,0.29856516420841217,0.2451654803007841
APSC 383,Planning and project managing skills,0.1973242610692978,0.37274788320064545,0.2850360721349716
APSC 383,Networking skills,0.11357473395764828,0.517914667725563,0.31574470084160566
APSC 383,Negotiating skills,0.05934282252565026,0.3089226931333542,0.18413275782950222
APSC 383,Self-Aware,0.2173073273152113,0.6512212306261063,0.4342642789706588
APSC 383,Enterprising Traits,0.3223974108695984,0.3057575821876526,0.3140774965286255
APSC 383,Self-Directed,0.1074347491376102,0.15385153144598007,0.13064314029179513
APSC 383,Teamwork,0.6914465427398682,0.3300919681787491,0.5107692554593086
APSC 383,Uncertainty Management,0.21651379764080048,0.5061413943767548,0.3613275960087776
BMEG 401,Entrepreneurial Mindset,0.6327873468399048,0.11945242434740067,0.3761198855936527
BMEG 401,Opportunity Recognition,0.260334849357605,0.3472924530506134,0.3038136512041092
BMEG 401,Market Research,0.10799361765384674,0.7681171298027039,0.4380553737282753
BMEG 401,Product Development,0.14631721377372742,0.46374955773353577,0.3050333857536316
BMEG 401,Marketing,0.06636334210634232,0.23291712999343872,0.14964023604989052
BMEG 401,Business Modeling,0.2413199096918106,0.755716860294342,0.4985183849930763
BMEG 401,Managerial Decision Making,0.0252347644418478,0.813120424747467,0.4191775945946574
BMEG 401,Legal ,0.07577220350503922,0.003193732351064682,0.03948296792805195
BMEG 401,Financial Decision Making,0.0664699599146843,0.8820817470550537,0.474275853484869
BMEG 401,Observational skills,0.38944384455680847,0.8710193634033203,0.6302316039800644
BMEG 401,Creativity skills,0.3108651638031006,0.631809413433075,0.47133728861808777
BMEG 401,Problem solving skills,0.2540980577468872,0.19265875220298767,0.22337840497493744
BMEG 401,Communication skills,0.43156197667121887,0.9293799996376038,0.6804709881544113
BMEG 401,Decision-making skills,0.18628238141536713,0.9817225933074951,0.5840024873614311
BMEG 401,Planning and project managing skills,0.4874134659767151,0.7059636116027832,0.5966885387897491
BMEG 401,Networking skills,0.04288061708211899,0.9237529039382935,0.4833167605102062
BMEG 401,Negotiating skills,0.04821775481104851,0.5034016370773315,0.27580969594419
BMEG 401,Self-Aware,0.2919292747974396,0.6474035382270813,0.46966640651226044
BMEG 401,Enterprising Traits,0.4903964102268219,0.2514711916446686,0.37093380093574524
BMEG 401,Self-Directed,0.02331765741109848,0.1282462775707245,0.07578196749091148
BMEG 401,Teamwork,0.5753287076950073,0.422168105840683,0.49874840676784515
BMEG 401,Uncertainty Management,0.06972021609544754,0.13569381833076477,0.10270701721310616
APSC 440,Entrepreneurial Mindset,0.5056607127189636,0.054680291563272476,0.28017050214111805
APSC 440,Opportunity Recognition,0.21839524805545807,0.3798398971557617,0.2991175726056099
APSC 440,Market Research,0.6184719800949097,0.21847429871559143,0.41847313940525055
APSC 440,Product Development,0.9071621298789978,0.223617285490036,0.5653897076845169
APSC 440,Marketing,0.5670300722122192,0.5404530763626099,0.5537415742874146
APSC 440,Business Modeling,0.09412126988172531,0.26068469882011414,0.17740298435091972
APSC 440,Managerial Decision Making,0.10063439607620239,0.37266775965690613,0.23665107786655426
APSC 440,Legal ,0.006413227878510952,0.003183445893228054,0.004798336885869503
APSC 440,Financial Decision Making,0.0037781663704663515,0.006103920750319958,0.004941043560393155
APSC 440,Observational skills,0.02364513836801052,0.8702558279037476,0.44695048313587904
APSC 440,Creativity skills,0.04784632846713066,0.5179677605628967,0.2829070445150137
APSC 440,Problem solving skills,0.07828666269779205,0.44274240732192993,0.260514535009861
APSC 440,Communication skills,0.6237894296646118,0.7093207836151123,0.6665551066398621
APSC 440,Decision-making skills,0.2647344768047333,0.9584845304489136,0.6116095036268234
APSC 440,Planning and project managing skills,0.9927507042884827,0.9352908730506897,0.9640207886695862
APSC 440,Networking skills,0.008000670932233334,0.25291287899017334,0.13045677496120334
APSC 440,Negotiating skills,0.0015882296720519662,0.06589403748512268,0.03374113357858732
APSC 440,Self-Aware,0.01867442950606346,0.5599349141120911,0.28930467180907726
APSC 440,Enterprising Traits,0.11055274307727814,0.18508511781692505,0.1478189304471016
APSC 440,Self-Directed,0.005402286071330309,0.10714440047740936,0.056273343274369836
APSC 440,Teamwork,0.3911110460758209,0.2002153992652893,0.2956632226705551
APSC 440,Uncertainty Management,0.0003638795460574329,0.009178723208606243,0.004771301377331838
DES 445,Entrepreneurial Mindset,0.9287060499191284,0.10773438215255737,0.5182202160358429
DES 445,Opportunity Recognition,0.3075827658176422,0.05972049757838249,0.18365163169801235
DES 445,Market Research,0.17695200443267822,0.03790866956114769,0.10743033699691296
DES 445,Product Development,0.3148956596851349,0.6852549910545349,0.5000753253698349
DES 445,Marketing,0.24212083220481873,0.19718289375305176,0.21965186297893524
DES 445,Business Modeling,0.3841257393360138,0.9095407128334045,0.6468332260847092
DES 445,Managerial Decision Making,0.11071601510047913,0.8732271790504456,0.49197159707546234
DES 445,Legal ,0.1438322216272354,0.006675513461232185,0.0752538675442338
DES 445,Financial Decision Making,0.118194580078125,0.21026921272277832,0.16423189640045166
DES 445,Observational skills,0.06280744075775146,0.1762724220752716,0.11953993141651154
DES 445,Creativity skills,0.9746312499046326,0.9339086413383484,0.9542699456214905
DES 445,Problem solving skills,0.1492268294095993,0.09031014144420624,0.11976848542690277
DES 445,Communication skills,0.6693210005760193,0.9837970733642578,0.8265590369701385
DES 445,Decision-making skills,0.17475052177906036,0.06343668699264526,0.11909360438585281
DES 445,Planning and project managing skills,0.8757686614990234,0.8837466239929199,0.8797576427459717
DES 445,Networking skills,0.11130718886852264,0.9358336925506592,0.5235704407095909
DES 445,Negotiating skills,0.07369314134120941,0.2585828900337219,0.16613801568746567
DES 445,Self-Aware,0.3302984833717346,0.9331275820732117,0.6317130327224731
DES 445,Enterprising Traits,0.821799635887146,0.5313450694084167,0.6765723526477814
DES 445,Self-Directed,0.0010587669676169753,0.9926710724830627,0.49686491972533986
DES 445,Teamwork,0.956574022769928,0.10270164161920547,0.5296378321945667
DES 445,Uncertainty Management,0.14763738214969635,0.17251071333885193,0.16007404774427414
ENPH 459 & 479,Entrepreneurial Mindset,0.289021372795105,0.21817047894001007,0.2535959258675575
ENPH 459 & 479,Opportunity Recognition,0.17339840531349182,0.05096694827079773,0.11218267679214478
ENPH 459 & 479,Market Research,0.2408887892961502,0.10975979268550873,0.17532429099082947
ENPH 459 & 479,Product Development,0.19554759562015533,0.16533619165420532,0.18044189363718033
ENPH 459 & 479,Marketing,0.2426607459783554,0.20987091958522797,0.2262658327817917
ENPH 459 & 479,Business Modeling,0.1288241446018219,0.12002140283584595,0.12442277371883392
ENPH 459 & 479,Managerial Decision Making,0.14766718447208405,0.8253208994865417,0.4864940419793129
ENPH 459 & 479,Legal ,0.1513938009738922,0.11421118676662445,0.13280249387025833
ENPH 459 & 479,Financial Decision Making,0.035036101937294006,0.1376010775566101,0.08631858974695206
ENPH 459 & 479,Observational skills,0.02677234821021557,0.12863954901695251,0.07770594861358404
ENPH 459 & 479,Creativity skills,0.24756096303462982,0.39283740520477295,0.3201991841197014
ENPH 459 & 479,Problem solving skills,0.24724023044109344,0.11947090178728104,0.18335556611418724
ENPH 459 & 479,Communication skills,0.600013792514801,0.9378277063369751,0.7689207494258881
ENPH 459 & 479,Decision-making skills,0.6739089488983154,0.8604943156242371,0.7672016322612762
ENPH 459 & 479,Planning and project managing skills,0.9674392342567444,0.8444891571998596,0.905964195728302
ENPH 459 & 479,Networking skills,0.023679709061980247,0.9374663233757019,0.4805730162188411
ENPH 459 & 479,Negotiating skills,0.05192984268069267,0.7310745120048523,0.3915021773427725
ENPH 459 & 479,Self-Aware,0.37045928835868835,0.8447472453117371,0.6076032668352127
ENPH 459 & 479,Enterprising Traits,0.2909716069698334,0.5958293080329895,0.44340045750141144
ENPH 459 & 479,Self-Directed,0.015276815742254257,0.5213672518730164,0.2683220338076353
ENPH 459 & 479,Teamwork,0.6043081879615784,0.12769925594329834,0.36600372195243835
ENPH 459 & 479,Uncertainty Management,0.00976614374667406,0.36799299716949463,0.18887957045808434
APSC 486,Entrepreneurial Mindset,0.556316077709198,0.4283026158809662,0.4923093467950821
APSC 486,Opportunity Recognition,0.42708046237627667,0.4058992440501849,0.4164898532132308
APSC 486,Market Research,0.4004108210404714,0.6426869245866934,0.5215488728135824
APSC 486,Product Development,0.4382319102684657,0.7282474835713705,0.5832396969199181
APSC 486,Marketing,0.30775593717892963,0.35090649624665576,0.3293312167127927
APSC 486,Business Modeling,0.5572348783413569,0.5838671823342642,0.5705510303378105
APSC 486,Managerial Decision Making,0.148347037533919,0.6286145349343618,0.3884807862341404
APSC 486,Legal ,0.06667029485106468,0.11849698657169938,0.09258364071138203
APSC 486,Financial Decision Making,0.3181869213779767,0.24064179013172785,0.2794143557548523
APSC 486,Observational skills,0.35272881388664246,0.7736939887205759,0.5632114013036091
APSC 486,Creativity skills,0.7422434488932291,0.842192808787028,0.7922181288401285
APSC 486,Problem solving skills,0.531928151845932,0.5620279088616371,0.5469780303537846
APSC 486,Communication skills,0.4588902567823728,0.6792886257171631,0.5690894412497679
APSC 486,Decision-making skills,0.7520076632499695,0.7927291393280029,0.7723684012889862
APSC 486,Planning and project managing skills,0.7374028960863749,0.7039680530627569,0.7206854745745659
APSC 486,Networking skills,0.12763449052969614,0.45038799941539764,0.2890112449725469
APSC 486,Negotiating skills,0.03200691814223925,0.5003427217404047,0.26617481994132197
APSC 486,Self-Aware,0.3009316623210907,0.8885779976844788,0.5947548300027847
APSC 486,Enterprising Traits,0.5857970466216406,0.6367562015851339,0.6112766241033872
APSC 486,Self-Directed,0.0634259923050801,0.5149503151575724,0.2891881537313262
APSC 486,Teamwork,0.7738887270291647,0.297022541364034,0.5354556341965994
APSC 486,Uncertainty Management,0.33392363289992016,0.5568657151112953,0.4453946740056077
FCOR 502,Entrepreneurial Mindset,0.7667226791381836,0.21609395742416382,0.4914083182811737
FCOR 502,Opportunity Recognition,0.3683423474431038,0.4226325750350952,0.3954874612390995
FCOR 502,Market Research,0.12938319891691208,0.21670374646782875,0.17304347269237041
FCOR 502,Product Development,0.1712881475687027,0.4073440283536911,0.2893160879611969
FCOR 502,Marketing,0.061312753707170486,0.07528562843799591,0.0682991910725832
FCOR 502,Business Modeling,0.39665868878364563,0.631945937871933,0.5143023133277893
FCOR 502,Managerial Decision Making,0.08215093053877354,0.5623558461666107,0.3222533883526921
FCOR 502,Legal ,0.02898300439119339,0.0026802360080182552,0.015831620199605823
FCOR 502,Financial Decision Making,0.11652761325240135,0.2982773035764694,0.2074024584144354
FCOR 502,Observational skills,0.15110391099005938,0.47807440161705017,0.3145891563035548
FCOR 502,Creativity skills,0.5236297994852066,0.7625015377998352,0.6430656686425209
FCOR 502,Problem solving skills,0.27209778130054474,0.35498085245490074,0.31353931687772274
FCOR 502,Communication skills,0.7600357532501221,0.6448477804660797,0.7024417668581009
FCOR 502,Decision-making skills,0.4494433328509331,0.5852859616279602,0.5173646472394466
FCOR 502,Planning and project managing skills,0.48199708200991154,0.3773394376039505,0.429668259806931
FCOR 502,Networking skills,0.09623963385820389,0.5344115048646927,0.3153255693614483
FCOR 502,Negotiating skills,0.03870801720768213,0.38638171553611755,0.21254486637189984
FCOR 502,Self-Aware,0.24190221168100834,0.872964471578598,0.5574333416298032
FCOR 502,Enterprising Traits,0.6849121749401093,0.5501353889703751,0.6175237819552422
FCOR 502,Self-Directed,0.10131951491348445,0.13188929855823517,0.11660440673585981
FCOR 502,Teamwork,0.6060813069343567,0.3688554987311363,0.4874684028327465
FCOR 502,Uncertainty Management,0.1034607463516295,0.4627940058708191,0.2831273761112243
APSC 540,Entrepreneurial Mindset,0.6962011873722076,0.33498108834028245,0.515591137856245
APSC 540,Opportunity Recognition,0.47441511750221255,0.44656730592250826,0.4604912117123604
APSC 540,Market Research,0.39183964133262633,0.5102368395775556,0.451038240455091
APSC 540,Product Development,0.3077639639377594,0.41491787433624266,0.36134091913700106
APSC 540,Marketing,0.3740101456642151,0.45111127495765685,0.412560710310936
APSC 540,Business Modeling,0.6320925831794739,0.7273798495531082,0.679736216366291
APSC 540,Managerial Decision Making,0.2207927316427231,0.30014440082013605,0.26046856623142955
APSC 540,Legal ,0.16180876195430755,0.16077400399371983,0.1612913829740137
APSC 540,Financial Decision Making,0.301362107694149,0.4008272051811218,0.3510946564376354
APSC 540,Observational skills,0.3480975031852722,0.572181236743927,0.4601393699645996
APSC 540,Creativity skills,0.4854434490203857,0.7778369307518005,0.631640189886093
APSC 540,Problem solving skills,0.3564749151468277,0.30140950679779055,0.32894221097230913
APSC 540,Communication skills,0.6744545981287956,0.8012893199920654,0.7378719590604306
APSC 540,Decision-making skills,0.4355416834354401,0.5530856639146805,0.4943136736750603
APSC 540,Planning and project managing skills,0.3790916547179222,0.4032818675041199,0.391186761111021
APSC 540,Networking skills,0.36335902065038683,0.3896054714918137,0.37648224607110026
APSC 540,Negotiating skills,0.21632307320833205,0.4602788805961609,0.3383009769022465
APSC 540,Self-Aware,0.3917138308286667,0.8502827048301697,0.6209982678294181
APSC 540,Enterprising Traits,0.694944429397583,0.5751682817935944,0.6350563555955887
APSC 540,Self-Directed,0.15684763095341622,0.8384815812110901,0.49766460608225316
APSC 540,Teamwork,0.5293376445770264,0.33227313309907913,0.43080538883805275
APSC 540,Uncertainty Management,0.4091898798942566,0.5666853606700897,0.48793762028217313
BAPA 580,Entrepreneurial Mindset,0.6329139272371928,0.32501202759643394,0.4789629774168134
BAPA 580,Opportunity Recognition,0.454786757628123,0.2567399889230728,0.3557633732755979
BAPA 580,Market Research,0.30385303497314453,0.17934269830584526,0.2415978666394949
BAPA 580,Product Development,0.11511987044165532,0.31357427725257975,0.21434707384711754
BAPA 580,Marketing,0.11589570467670758,0.2200251342728734,0.16796041947479048
BAPA 580,Business Modeling,0.2195225010315577,0.24728548138712844,0.23340399120934308
BAPA 580,Managerial Decision Making,0.17871635034680367,0.5848817129929861,0.3817990316698949
BAPA 580,Legal ,0.133917315552632,0.28687981350716046,0.21039856452989625
BAPA 580,Financial Decision Making,0.20561990902448693,0.24821754832131168,0.2269187286728993
BAPA 580,Observational skills,0.44941409925619763,0.9326488773028055,0.6910314882795016
BAPA 580,Creativity skills,0.30612816972037155,0.37752027188738185,0.3418242208038767
BAPA 580,Problem solving skills,0.5095827380816141,0.5664254128932953,0.5380040754874547
BAPA 580,Communication skills,0.654440701007843,0.5908645888169607,0.6226526449124019
BAPA 580,Decision-making skills,0.41953423619270325,0.9661872386932373,0.6928607374429703
BAPA 580,Planning and project managing skills,0.4937250018119812,0.3609405259291331,0.4273327638705572
BAPA 580,Networking skills,0.31434195799132186,0.455360213915507,0.38485108595341444
BAPA 580,Negotiating skills,0.15585599389548102,0.495701606074969,0.325778799985225
BAPA 580,Self-Aware,0.28129299481709796,0.7818077603975931,0.5315503776073456
BAPA 580,Enterprising Traits,0.5593040386835734,0.40826889624198276,0.4837864674627781
BAPA 580,Self-Directed,0.06994699345280726,0.5543459008137385,0.3121464471332729
BAPA 580,Teamwork,0.5941947400569916,0.259510729694739,0.4268527348758653
BAPA 580,Uncertainty Management,0.15864360992175838,0.07984840745727222,0.11924600868951529
